sourceIPv4Address,destinationIPv4Address,protocolIdentifier,protocolName,sourceTransportPort,destinationTransportPort,octetDeltaCount,packetDeltaCount,flowStartMilliseconds,flowEndMilliseconds,mac_source,mac_destination,transport_source_port,transport_destination_port,application_name,http_url,https_url_certificate,datalink_vlan,flow_start_time,flow_end_time,bytes_accumulated,tcp_retransmits,tcp_rst,tcp_fin,anomaly,anomaly_type,response_time_ms
192.168.1.100,203.0.113.20,6,TCP,59859,80,15824,50,1745392369141,1745392381954,85:ff:49:fe:6a:a5,5d:c2:a2:36:2c:d2,44683,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:49.141004,2025-04-23T07:13:01.954004,22371,1,0,1,True,slow_response,12813
192.168.1.100,203.0.113.20,6,TCP,23416,80,19032,99,1745392369141,1745392374795,dc:ac:0e:28:dd:fd,c8:d5:e3:1f:4d:80,60343,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:49.141057,2025-04-23T07:12:54.795057,42427,2,0,1,True,slow_response,5654
192.168.1.100,203.0.113.20,6,TCP,62501,80,43345,11,1745392369141,1745392375894,87:fb:b8:6a:74:f1,2c:c8:4b:5b:17:59,6422,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.141112,2025-04-23T07:12:55.894112,30751,0,0,1,True,slow_response,6753
192.168.1.100,203.0.113.20,6,TCP,58468,80,10952,76,1745392369141,1745392376872,f3:61:8c:99:92:8e,cd:a8:ea:95:1f:63,29642,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.141166,2025-04-23T07:12:56.872166,48884,2,0,1,True,slow_response,7731
192.168.1.100,203.0.113.20,6,TCP,50347,80,35779,100,1745392369141,1745392395964,05:33:b6:10:6d:7b,8c:9e:57:3e:42:54,59629,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:49.141220,2025-04-23T07:13:15.964220,25903,2,0,1,True,slow_response,26823
192.168.1.100,203.0.113.20,6,TCP,58883,80,8934,17,1745392369141,1745392391776,af:a9:76:0c:72:1c,5d:35:e5:e2:a1:27,19566,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:49.141274,2025-04-23T07:13:11.776274,9510,2,0,1,True,slow_response,22635
192.168.1.100,203.0.113.20,6,TCP,15376,80,48999,21,1745392369141,1745392374815,a2:eb:f0:15:a4:75,4f:39:01:d1:04:c1,41862,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:49.141349,2025-04-23T07:12:54.815349,3086,1,0,1,True,slow_response,5674
192.168.1.100,203.0.113.20,6,TCP,32262,80,5752,92,1745392369141,1745392386103,2c:89:8b:ef:e7:ea,97:7a:ef:98:54:f8,41781,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:49.141410,2025-04-23T07:13:06.103410,35726,0,0,1,True,slow_response,16962
192.168.1.100,203.0.113.20,6,TCP,19894,80,48919,35,1745392369141,1745392374785,0f:80:a4:78:4e:a8,5a:24:e2:c5:07:1f,36541,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.141466,2025-04-23T07:12:54.785466,44748,2,0,1,True,slow_response,5644
192.168.1.100,203.0.113.20,6,TCP,44089,80,33768,27,1745392369180,1745392398988,f6:f6:32:40:23:fc,95:de:c0:ad:2a:4b,60212,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:49.180772,2025-04-23T07:13:18.988772,30638,1,0,1,True,slow_response,29808
192.168.1.100,203.0.113.20,6,TCP,62313,80,20570,99,1745392369180,1745392379563,27:fd:e8:22:1a:39,0e:ba:89:2f:78:22,46508,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:49.180842,2025-04-23T07:12:59.563842,7485,2,0,1,True,slow_response,10383
192.168.1.100,203.0.113.20,6,TCP,55779,80,18245,72,1745392369180,1745392386112,e2:00:37:22:88:ae,e8:a6:a9:3a:18:c5,10805,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:49.180903,2025-04-23T07:13:06.112903,45599,2,0,1,True,slow_response,16932
192.168.1.100,203.0.113.20,6,TCP,3331,80,3751,30,1745392369180,1745392377635,04:85:cc:e5:3f:a6,84:3b:3f:2d:67:7f,21910,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.180962,2025-04-23T07:12:57.635962,35188,2,0,1,True,slow_response,8455
192.168.1.100,203.0.113.20,6,TCP,12360,80,26945,79,1745392369181,1745392394488,a9:38:4d:55:8b:72,38:c6:a0:66:10:28,41390,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:49.181017,2025-04-23T07:13:14.488017,39606,0,0,1,True,slow_response,25307
192.168.1.100,203.0.113.20,6,TCP,19009,80,22421,38,1745392369181,1745392384348,d4:a3:36:f1:57:b3,bf:3f:eb:93:9c:b7,11390,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:49.181072,2025-04-23T07:13:04.348072,7663,2,0,1,True,slow_response,15167
192.168.1.100,203.0.113.20,6,TCP,61298,80,39731,36,1745392369181,1745392386970,de:30:86:a4:63:a6,69:5d:56:0c:c2:8d,59934,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:49.181126,2025-04-23T07:13:06.970126,44596,0,0,1,True,slow_response,17789
192.168.1.100,203.0.113.20,6,TCP,41075,80,35705,92,1745392369181,1745392386959,7b:8e:7b:29:6c:03,62:7c:bc:c9:b7:23,1854,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:49.181180,2025-04-23T07:13:06.959180,1719,2,0,1,True,slow_response,17778
192.168.1.100,203.0.113.20,6,TCP,26797,80,29443,85,1745392369181,1745392396870,f5:f0:0c:f9:73:58,be:f2:53:6a:bd:6e,39322,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.181235,2025-04-23T07:13:16.870235,26966,1,0,1,True,slow_response,27689
192.168.1.100,203.0.113.20,6,TCP,42615,80,39194,60,1745392369181,1745392387769,c1:c3:a9:96:40:88,2b:c8:c7:b6:a2:73,52987,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:49.181290,2025-04-23T07:13:07.769290,45980,2,0,1,True,slow_response,18588
192.168.1.100,203.0.113.20,6,TCP,29402,80,18719,97,1745392369181,1745392390960,63:c7:f5:95:a1:87,c2:c4:6c:54:49:98,21405,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:49.181367,2025-04-23T07:13:10.960367,30094,0,0,1,True,slow_response,21779
192.168.1.100,203.0.113.20,6,TCP,6812,80,23705,39,1745392369181,1745392380814,0d:65:24:2d:fe:5e,16:5d:36:0b:6f:b9,35985,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:49.181424,2025-04-23T07:13:00.814424,9752,2,0,1,True,slow_response,11633
192.168.1.100,203.0.113.20,6,TCP,6750,80,15266,56,1745392369181,1745392379428,49:50:d5:76:a3:3a,be:ca:77:01:6f:5e,39037,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:49.181480,2025-04-23T07:12:59.428480,11975,2,0,1,True,slow_response,10247
192.168.1.100,203.0.113.20,6,TCP,64952,80,15953,75,1745392369181,1745392375307,52:7c:b5:5d:69:6b,c2:9a:49:86:d8:94,64951,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:49.181536,2025-04-23T07:12:55.307536,6379,1,0,1,True,slow_response,6126
192.168.1.100,203.0.113.20,6,TCP,29747,80,34424,13,1745392369181,1745392397294,6e:2c:31:7b:70:bd,27:48:a2:5f:38:3a,51573,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:49.181591,2025-04-23T07:13:17.294591,8880,0,0,1,True,slow_response,28113
192.168.1.100,203.0.113.20,6,TCP,34299,80,41746,53,1745392369181,1745392385237,24:1b:da:ed:10:79,94:42:b5:85:21:22,22600,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:49.181646,2025-04-23T07:13:05.237646,3651,2,0,1,True,slow_response,16056
192.168.1.100,203.0.113.20,6,TCP,56093,80,5664,79,1745392369181,1745392374819,57:60:97:6d:75:9a,5e:c0:f7:8b:72:52,8461,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:49.181701,2025-04-23T07:12:54.819701,10365,0,0,1,True,slow_response,5638
192.168.1.100,203.0.113.20,6,TCP,15234,80,21122,38,1745392369181,1745392382836,3a:f5:29:80:36:ff,44:dc:74:c3:a7:4d,39403,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:49.181755,2025-04-23T07:13:02.836755,41183,1,0,1,True,slow_response,13655
192.168.1.100,203.0.113.20,6,TCP,50220,80,17934,38,1745392369181,1745392395427,eb:b8:1b:3b:f5:03,de:ee:45:63:43:e9,34056,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:49.181809,2025-04-23T07:13:15.427809,38787,1,0,1,True,slow_response,26246
192.168.1.100,203.0.113.20,6,TCP,3946,80,7625,33,1745392369181,1745392374840,19:69:5e:0f:72:8e,bf:e8:96:14:03:56,3494,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:49.181864,2025-04-23T07:12:54.840864,27273,1,0,1,True,slow_response,5659
192.168.1.100,203.0.113.20,6,TCP,57997,80,40830,70,1745392369181,1745392374737,1f:b3:c5:62:39:2b,a2:06:2e:43:4c:0a,58271,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:49.181920,2025-04-23T07:12:54.737920,15422,2,0,1,True,slow_response,5556
192.168.1.100,203.0.113.20,6,TCP,63719,80,24760,35,1745392369181,1745392377012,c3:45:a1:07:d8:d0,a1:da:44:a4:3f:4b,35047,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.181976,2025-04-23T07:12:57.012976,2472,0,0,1,True,slow_response,7831
192.168.1.100,203.0.113.20,6,TCP,37539,80,41593,25,1745392369182,1745392394651,f9:3d:cd:0f:8b:92,0e:39:da:3c:98:df,8292,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:49.182031,2025-04-23T07:13:14.651031,44729,0,0,1,True,slow_response,25469
192.168.1.100,203.0.113.20,6,TCP,44578,80,15802,75,1745392369182,1745392397606,63:23:59:87:8b:ab,25:a8:cb:22:3a:62,15554,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:49.182085,2025-04-23T07:13:17.606085,40878,2,0,1,True,slow_response,28424
192.168.1.100,203.0.113.20,6,TCP,62013,80,17296,67,1745392369182,1745392396019,37:0b:b6:6b:c8:ed,b7:6c:ca:76:0d:93,57393,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.182139,2025-04-23T07:13:16.019139,1335,0,0,1,True,slow_response,26837
192.168.1.100,203.0.113.20,6,TCP,24587,80,8848,84,1745392369182,1745392383118,3f:05:c8:17:b9:ec,19:22:c8:5b:30:27,42479,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:49.182194,2025-04-23T07:13:03.118194,18926,2,0,1,True,slow_response,13936
192.168.1.100,203.0.113.20,6,TCP,37011,80,46593,70,1745392369182,1745392389997,b4:d1:19:8d:0a:83,9e:6b:d2:16:a5:16,33609,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:49.182250,2025-04-23T07:13:09.997250,46741,1,0,1,True,slow_response,20815
192.168.1.100,203.0.113.20,6,TCP,44817,80,36534,87,1745392369182,1745392385909,20:59:fe:18:d3:38,2d:da:13:68:6d:77,13791,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:49.182320,2025-04-23T07:13:05.909320,18022,2,0,1,True,slow_response,16727
192.168.1.100,203.0.113.20,6,TCP,16099,80,29503,17,1745392369182,1745392376496,6c:d0:f4:6d:2c:80,76:61:c3:ff:d0:3b,63120,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:49.182395,2025-04-23T07:12:56.496395,3331,0,0,1,True,slow_response,7314
192.168.1.100,203.0.113.20,6,TCP,7629,80,36427,58,1745392369182,1745392381157,50:ba:78:a1:bd:59,f7:b1:53:6e:27:4c,2800,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:49.182450,2025-04-23T07:13:01.157450,19650,0,0,1,True,slow_response,11975
192.168.1.100,203.0.113.20,6,TCP,17795,80,28936,15,1745392369221,1745392391363,c2:31:c0:b0:82:43,1f:14:1c:1d:32:21,41608,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:49.221423,2025-04-23T07:13:11.363423,18988,0,0,1,True,slow_response,22142
192.168.1.100,203.0.113.20,6,TCP,14054,80,9430,30,1745392369221,1745392380581,6d:02:b7:66:63:55,20:73:48:f5:17:0b,13559,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:49.221497,2025-04-23T07:13:00.581497,43523,2,0,1,True,slow_response,11360
192.168.1.100,203.0.113.20,6,TCP,45412,80,1315,98,1745392369221,1745392378610,bd:ae:96:18:88:0b,3f:b7:9d:7a:d7:ab,62469,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.221555,2025-04-23T07:12:58.610555,43596,0,0,1,True,slow_response,9389
192.168.1.100,203.0.113.20,6,TCP,6064,80,14927,49,1745392369221,1745392383820,b0:3d:85:36:86:23,6c:20:48:60:2d:ab,28343,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.221612,2025-04-23T07:13:03.820612,25059,0,0,1,True,slow_response,14599
192.168.1.100,203.0.113.20,6,TCP,36583,80,41053,97,1745392369221,1745392390558,a9:5e:9a:3e:64:89,43:bc:73:ec:67:55,23357,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:49.221669,2025-04-23T07:13:10.558669,29632,1,0,1,True,slow_response,21337
192.168.1.100,203.0.113.20,6,TCP,54056,80,21877,48,1745392369221,1745392392853,df:46:29:23:27:0d,28:d1:3c:c3:b0:b1,43987,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.221723,2025-04-23T07:13:12.853723,48506,1,0,1,True,slow_response,23632
192.168.1.100,203.0.113.20,6,TCP,1782,80,9388,86,1745392369221,1745392394859,c0:32:c8:ed:0c:ef,c1:3d:9e:df:c8:ec,17059,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:49.221779,2025-04-23T07:13:14.859779,33126,2,0,1,True,slow_response,25638
192.168.1.100,203.0.113.20,6,TCP,49391,80,25441,56,1745392369221,1745392374739,bb:49:df:b4:cd:49,6c:11:9f:74:8c:54,49059,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:49.221837,2025-04-23T07:12:54.739837,3083,1,0,1,True,slow_response,5518
192.168.1.100,203.0.113.20,6,TCP,62678,80,9111,10,1745392369221,1745392398157,32:34:1b:eb:df:42,98:52:3a:5d:35:2f,28988,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:49.221893,2025-04-23T07:13:18.157893,42368,2,0,1,True,slow_response,28936
192.168.1.100,203.0.113.20,6,TCP,35243,80,16100,91,1745392369221,1745392388683,2c:ff:51:cd:0a:b1,52:bc:d8:6c:30:ce,31763,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:49.221947,2025-04-23T07:13:08.683947,49720,0,0,1,True,slow_response,19462
192.168.1.100,203.0.113.20,6,TCP,7252,80,35733,36,1745392369222,1745392385157,17:47:f0:b5:64:11,1f:cd:49:2f:c0:1c,58784,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:49.222005,2025-04-23T07:13:05.157005,15087,1,0,1,True,slow_response,15935
192.168.1.100,203.0.113.20,6,TCP,29988,80,49534,32,1745392369222,1745392380978,75:43:8b:1d:b0:b7,b5:e1:b4:61:f5:b0,60862,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:49.222060,2025-04-23T07:13:00.978060,26125,2,0,1,True,slow_response,11756
192.168.1.100,203.0.113.20,6,TCP,64553,80,38945,26,1745392369222,1745392377996,f8:9a:7a:66:3b:a9,a1:9a:3f:9d:f7:ff,59402,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:49.222119,2025-04-23T07:12:57.996119,15703,0,0,1,True,slow_response,8774
192.168.1.100,203.0.113.20,6,TCP,49575,80,46585,45,1745392369222,1745392394740,73:3b:26:06:d0:ba,6b:28:22:86:49:3a,45285,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:49.222173,2025-04-23T07:13:14.740173,46453,1,0,1,True,slow_response,25518
192.168.1.100,203.0.113.20,6,TCP,43383,80,18571,80,1745392369222,1745392380333,65:ef:cf:b8:8e:36,58:7e:ca:24:f3:13,36945,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:49.222229,2025-04-23T07:13:00.333229,10749,2,0,1,True,slow_response,11111
192.168.1.100,203.0.113.20,6,TCP,53236,80,24025,92,1745392369222,1745392380214,39:89:e9:2e:31:f0,51:36:6e:d9:00:fd,41401,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:49.222284,2025-04-23T07:13:00.214284,3082,0,0,1,True,slow_response,10992
192.168.1.100,203.0.113.20,6,TCP,56740,80,25765,83,1745392369222,1745392396529,0e:35:ba:87:90:1c,19:d3:35:1d:40:24,17955,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:49.222378,2025-04-23T07:13:16.529378,2629,0,0,1,True,slow_response,27307
192.168.1.100,203.0.113.20,6,TCP,30467,80,20614,73,1745392369222,1745392397321,7a:42:33:ad:38:ec,20:a9:9a:96:b1:a8,32793,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:49.222436,2025-04-23T07:13:17.321436,20533,0,0,1,True,slow_response,28099
192.168.1.100,203.0.113.20,6,TCP,63835,80,2514,83,1745392369222,1745392379315,73:6a:ec:0e:2c:68,c3:3a:2f:b2:2d:42,3842,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:49.222492,2025-04-23T07:12:59.315492,30108,2,0,1,True,slow_response,10093
192.168.1.100,203.0.113.20,6,TCP,45670,80,20820,72,1745392369222,1745392394132,36:f7:a4:2d:b2:33,8d:9a:97:3d:62:96,65069,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:49.222548,2025-04-23T07:13:14.132548,17181,1,0,1,True,slow_response,24910
192.168.1.100,203.0.113.20,6,TCP,22581,80,19757,13,1745392369222,1745392376131,f4:99:b3:b2:43:58,25:6c:42:48:30:0b,26850,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:49.222604,2025-04-23T07:12:56.131604,35943,2,0,1,True,slow_response,6909
192.168.1.100,203.0.113.20,6,TCP,31184,80,17197,60,1745392369222,1745392396208,26:e1:7e:5b:04:66,5c:42:b4:ce:5c:5f,28028,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:49.222659,2025-04-23T07:13:16.208659,2844,0,0,1,True,slow_response,26986
192.168.1.100,203.0.113.20,6,TCP,39308,80,34872,47,1745392369222,1745392384049,a3:6e:d4:ed:90:2a,76:e3:d0:b9:eb:06,56147,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.222714,2025-04-23T07:13:04.049714,34784,0,0,1,True,slow_response,14827
192.168.1.100,203.0.113.20,6,TCP,12041,80,8107,28,1745392369222,1745392375647,e4:93:89:45:d9:95,c6:8f:f3:c4:e8:00,27401,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:49.222769,2025-04-23T07:12:55.647769,18692,2,0,1,True,slow_response,6425
192.168.1.100,203.0.113.20,6,TCP,51609,80,38739,84,1745392369222,1745392395980,b9:dc:3d:1a:fd:b9,d3:0f:b4:84:a0:a5,28063,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:49.222823,2025-04-23T07:13:15.980823,19686,2,0,1,True,slow_response,26758
192.168.1.100,203.0.113.20,6,TCP,42986,80,22142,62,1745392369222,1745392396057,2d:de:f4:60:64:a4,3e:f1:26:5f:09:c4,27328,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:49.222878,2025-04-23T07:13:16.057878,37147,1,0,1,True,slow_response,26835
192.168.1.100,203.0.113.20,6,TCP,44954,80,28226,80,1745392369222,1745392381774,74:8c:7f:16:9c:ef,bb:cb:3a:5f:90:75,49855,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.222932,2025-04-23T07:13:01.774932,47245,1,0,1,True,slow_response,12552
192.168.1.100,203.0.113.20,6,TCP,23540,80,29322,20,1745392369222,1745392398609,96:6b:c9:29:f9:7a,8f:3b:d7:83:a7:84,17092,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:49.222989,2025-04-23T07:13:18.609989,38649,0,0,1,True,slow_response,29387
192.168.1.100,203.0.113.20,6,TCP,54799,80,11914,21,1745392369223,1745392385620,61:b8:81:3a:c5:51,da:39:54:17:3f:b9,34897,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.223044,2025-04-23T07:13:05.620044,23743,1,0,1,True,slow_response,16397
192.168.1.100,203.0.113.20,6,TCP,28964,80,23331,25,1745392369223,1745392389751,d5:9c:d1:7b:76:fc,af:70:73:f1:0e:c1,2406,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:49.223100,2025-04-23T07:13:09.751100,13026,0,0,1,True,slow_response,20528
192.168.1.100,203.0.113.20,6,TCP,11681,80,1729,71,1745392369260,1745392377801,59:66:c9:3e:31:3b,3d:d7:1f:2c:55:a8,48702,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:49.260778,2025-04-23T07:12:57.801778,40527,0,0,1,True,slow_response,8541
192.168.1.100,203.0.113.20,6,TCP,39182,80,27700,95,1745392369260,1745392397135,5f:a3:97:66:57:c9,ee:4a:a3:3b:29:b9,42708,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:49.260850,2025-04-23T07:13:17.135850,28004,1,0,1,True,slow_response,27875
192.168.1.100,203.0.113.20,6,TCP,31200,80,10871,50,1745392369260,1745392389028,f5:f4:c7:b8:31:9f,7d:b4:87:ca:f4:f6,64497,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:49.260913,2025-04-23T07:13:09.028913,9638,0,0,1,True,slow_response,19768
192.168.1.100,203.0.113.20,6,TCP,16382,80,5064,24,1745392369260,1745392383266,19:2c:e2:fe:8f:5a,af:de:25:99:42:8d,52642,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:49.260971,2025-04-23T07:13:03.266971,34763,2,0,1,True,slow_response,14006
192.168.1.100,203.0.113.20,6,TCP,12473,80,44570,96,1745392369261,1745392382332,d0:4f:e7:44:3a:27,39:5f:46:42:c8:22,8183,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:49.261026,2025-04-23T07:13:02.332026,7894,1,0,1,True,slow_response,13071
192.168.1.100,203.0.113.20,6,TCP,26712,80,13502,30,1745392369261,1745392386267,1d:63:5b:99:39:b0,b4:fa:eb:cc:96:03,63831,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.261082,2025-04-23T07:13:06.267082,22955,1,0,1,True,slow_response,17006
192.168.1.100,203.0.113.20,6,TCP,45875,80,10287,54,1745392369261,1745392375691,88:da:ed:6f:99:f1,4f:3d:78:f4:c3:0f,41331,80,http,http://203.0.113.20/resource,,5,2025-04-23T07:12:49.261136,2025-04-23T07:12:55.691136,11586,1,0,1,True,slow_response,6430
192.168.1.100,203.0.113.20,6,TCP,49299,80,18014,40,1745392369261,1745392380377,97:8d:25:59:ae:45,af:35:dd:a6:5e:c9,49856,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:49.261193,2025-04-23T07:13:00.377193,32916,1,0,1,True,slow_response,11116
192.168.1.100,203.0.113.20,6,TCP,42520,80,19032,54,1745392369261,1745392398841,2e:ec:71:87:60:f5,26:18:2f:16:32:1e,3319,80,http,http://203.0.113.20/resource,,10,2025-04-23T07:12:49.261250,2025-04-23T07:13:18.841250,24353,1,0,1,True,slow_response,29580
192.168.1.100,203.0.113.20,6,TCP,59871,80,17713,26,1745392369261,1745392379062,c0:34:de:d1:15:e6,f2:76:10:6d:33:07,51086,80,http,http://203.0.113.20/resource,,3,2025-04-23T07:12:49.261305,2025-04-23T07:12:59.062305,17595,1,0,1,True,slow_response,9801
192.168.1.100,203.0.113.20,6,TCP,12212,80,47736,23,1745392369261,1745392388428,bd:b3:66:9a:64:da,74:0d:df:dc:87:a3,21502,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:49.261384,2025-04-23T07:13:08.428384,15492,0,0,1,True,slow_response,19167
192.168.1.100,203.0.113.20,6,TCP,43042,80,44792,82,1745392369261,1745392376022,fc:78:d8:45:84:52,82:a1:cb:5f:11:cd,9147,80,http,http://203.0.113.20/resource,,6,2025-04-23T07:12:49.261441,2025-04-23T07:12:56.022441,31660,1,0,1,True,slow_response,6761
192.168.1.100,203.0.113.20,6,TCP,16751,80,19306,49,1745392369261,1745392395649,3e:ec:65:0f:bb:95,96:7b:ff:57:5c:64,24765,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:49.261496,2025-04-23T07:13:15.649496,43477,2,0,1,True,slow_response,26388
192.168.1.100,203.0.113.20,6,TCP,52651,80,40581,24,1745392369261,1745392374903,af:ff:31:26:91:e7,e6:4a:d1:1c:8f:d6,40411,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.261551,2025-04-23T07:12:54.903551,32244,2,0,1,True,slow_response,5642
192.168.1.100,203.0.113.20,6,TCP,64731,80,1860,26,1745392369261,1745392379989,99:1c:93:17:11:3b,7f:d9:86:d4:94:b0,51198,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:49.261607,2025-04-23T07:12:59.989607,17314,1,0,1,True,slow_response,10728
192.168.1.100,203.0.113.20,6,TCP,5986,80,21130,62,1745392369261,1745392383766,2b:69:bc:10:38:f8,6c:0d:2f:47:6e:1a,15929,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:49.261663,2025-04-23T07:13:03.766663,16635,1,0,1,True,slow_response,14505
192.168.1.100,203.0.113.20,6,TCP,10237,80,9176,71,1745392369261,1745392396410,5c:6d:18:d2:4d:e8,82:9d:76:1b:7a:80,27826,80,http,http://203.0.113.20/resource,,1,2025-04-23T07:12:49.261718,2025-04-23T07:13:16.410718,2657,2,0,1,True,slow_response,27149
192.168.1.100,203.0.113.20,6,TCP,49985,80,3871,46,1745392369261,1745392389556,77:36:16:1d:ec:e7,4b:4a:51:06:c9:93,58632,80,http,http://203.0.113.20/resource,,7,2025-04-23T07:12:49.261772,2025-04-23T07:13:09.556772,4110,2,0,1,True,slow_response,20295
192.168.1.100,203.0.113.20,6,TCP,15203,80,39984,91,1745392369261,1745392382859,77:01:c9:08:92:3f,bc:bc:f0:ee:ab:24,62908,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.261826,2025-04-23T07:13:02.859826,9242,0,0,1,True,slow_response,13598
192.168.1.100,203.0.113.20,6,TCP,47222,80,46244,20,1745392369261,1745392375826,4d:a9:1f:de:48:ad,50:aa:c8:a3:d8:51,51349,80,http,http://203.0.113.20/resource,,9,2025-04-23T07:12:49.261882,2025-04-23T07:12:55.826882,44564,0,0,1,True,slow_response,6565
192.168.1.100,203.0.113.20,6,TCP,39335,80,34243,10,1745392369261,1745392388579,93:da:01:42:81:a9,0d:28:aa:23:97:8f,36691,80,http,http://203.0.113.20/resource,,8,2025-04-23T07:12:49.261938,2025-04-23T07:13:08.579938,38217,1,0,1,True,slow_response,19318
192.168.1.100,203.0.113.20,6,TCP,19709,80,43741,25,1745392369261,1745392378658,77:50:76:bd:9a:64,e3:13:12:f3:f6:f8,48630,80,http,http://203.0.113.20/resource,,2,2025-04-23T07:12:49.261993,2025-04-23T07:12:58.658993,19767,1,0,1,True,slow_response,9397
192.168.1.100,203.0.113.20,6,TCP,27628,80,40639,11,1745392369262,1745392398570,f9:27:f1:1d:20:55,4e:15:7b:8b:93:5d,28870,80,http,http://203.0.113.20/resource,,4,2025-04-23T07:12:49.262046,2025-04-23T07:13:18.570046,26276,0,0,1,True,slow_response,29308
