sourceIPv4Address,destinationIPv4Address,protocolIdentifier,protocolName,sourceTransportPort,destinationTransportPort,octetDeltaCount,packetDeltaCount,flowStartMilliseconds,flowEndMilliseconds,mac_source,mac_destination,transport_source_port,transport_destination_port,application_name,http_url,https_url_certificate,datalink_vlan,flow_start_time,flow_end_time,bytes_accumulated,tcp_retransmits,tcp_rst,tcp_fin,anomaly,anomaly_type
192.168.136.127,203.0.113.15,6,TCP,45110,443,1112,7,1745392299231,1745392301634,af:c0:cd:81:08:8d,96:72:60:b2:cd:92,19637,443,https,,,5,2025-04-23T07:11:39.231574,2025-04-23T07:11:41.634574,1676,9,1,0,True,connection_failure
192.168.187.119,203.0.113.15,6,TCP,45390,443,1257,15,1745392299231,1745392303388,cf:0b:2b:85:ed:a8,e7:66:6c:05:ce:45,12024,443,https,,,5,2025-04-23T07:11:39.231664,2025-04-23T07:11:43.388664,1214,3,1,0,True,connection_failure
192.168.18.247,203.0.113.15,6,TCP,58920,443,1987,15,1745392299231,1745392301515,1b:49:f8:60:b7:69,ef:1c:a8:78:f6:4b,29071,443,https,,,8,2025-04-23T07:11:39.231754,2025-04-23T07:11:41.515754,1043,6,1,0,True,connection_failure
192.168.63.240,203.0.113.15,6,TCP,60377,443,551,13,1745392299231,1745392303401,1b:e1:de:4d:b8:3b,e1:44:21:e9:30:5a,45940,443,https,,,8,2025-04-23T07:11:39.231843,2025-04-23T07:11:43.401843,590,8,1,0,True,connection_failure
192.168.60.180,203.0.113.15,6,TCP,23332,443,766,13,1745392299231,1745392302142,26:9b:c7:34:5d:85,e5:1f:f1:fe:4a:a0,6742,443,https,,,7,2025-04-23T07:11:39.231933,2025-04-23T07:11:42.142933,323,9,1,0,True,connection_failure
192.168.95.229,203.0.113.15,6,TCP,18913,443,847,14,1745392299232,1745392302145,db:9a:5a:2b:ee:08,2a:a0:c4:bb:94:df,64329,443,https,,,1,2025-04-23T07:11:39.232023,2025-04-23T07:11:42.145023,1902,3,1,0,True,connection_failure
192.168.0.105,203.0.113.15,6,TCP,31071,443,1621,15,1745392299232,1745392303272,24:d1:fa:c7:1b:f8,a9:f1:74:9f:07:9c,22528,443,https,,,5,2025-04-23T07:11:39.232112,2025-04-23T07:11:43.272112,1460,5,1,0,True,connection_failure
192.168.52.30,203.0.113.15,6,TCP,63020,443,1567,19,1745392299232,1745392301614,20:93:88:64:8c:d7,a7:44:b6:7d:b8:8f,63671,443,https,,,1,2025-04-23T07:11:39.232205,2025-04-23T07:11:41.614205,1352,9,1,0,True,connection_failure
192.168.166.23,203.0.113.15,6,TCP,25827,443,1464,13,1745392299232,1745392299820,b4:b6:d2:d2:ef:b3,61:ee:7e:7a:cf:a2,8501,443,https,,,7,2025-04-23T07:11:39.232294,2025-04-23T07:11:39.820294,1890,6,1,0,True,connection_failure
192.168.186.190,203.0.113.15,6,TCP,58035,443,1154,12,1745392299232,1745392301966,fc:fb:a6:b3:b3:8e,7d:e3:1d:25:c3:36,7006,443,https,,,10,2025-04-23T07:11:39.232412,2025-04-23T07:11:41.966412,1114,10,1,0,True,connection_failure
192.168.245.114,203.0.113.15,6,TCP,57464,443,1510,5,1745392299232,1745392301250,db:a2:21:d9:e6:a6,0b:03:f9:27:6a:04,60060,443,https,,,5,2025-04-23T07:11:39.232506,2025-04-23T07:11:41.250506,583,7,1,0,True,connection_failure
192.168.38.83,203.0.113.15,6,TCP,17510,443,1939,17,1745392299232,1745392300342,ad:d5:30:40:3d:34,67:4c:af:c1:15:48,2682,443,https,,,5,2025-04-23T07:11:39.232597,2025-04-23T07:11:40.342597,1376,10,1,0,True,connection_failure
192.168.220.191,203.0.113.15,6,TCP,27418,443,946,12,1745392299232,1745392300948,be:67:a6:d8:5e:84,ac:f0:47:0c:33:ef,8191,443,https,,,9,2025-04-23T07:11:39.232688,2025-04-23T07:11:40.948688,830,4,1,0,True,connection_failure
192.168.32.166,203.0.113.15,6,TCP,24356,443,1130,12,1745392299232,1745392302952,1a:92:00:a5:59:13,30:68:b8:1f:41:23,45183,443,https,,,5,2025-04-23T07:11:39.232794,2025-04-23T07:11:42.952794,1423,7,1,0,True,connection_failure
192.168.187.22,203.0.113.15,6,TCP,17144,443,1548,7,1745392299232,1745392303969,4b:46:eb:b2:b9:97,0a:7a:83:d3:97:df,53577,443,https,,,3,2025-04-23T07:11:39.232884,2025-04-23T07:11:43.969884,1583,6,1,0,True,connection_failure
192.168.42.21,203.0.113.15,6,TCP,16897,443,632,5,1745392299232,1745392301758,3d:91:ad:b0:73:7e,a7:4c:4e:21:f3:6b,64546,443,https,,,9,2025-04-23T07:11:39.232979,2025-04-23T07:11:41.758979,1508,7,1,0,True,connection_failure
192.168.20.167,203.0.113.15,6,TCP,27931,443,1384,19,1745392299233,1745392300115,1b:12:1a:6f:26:be,c7:36:b4:d8:4c:38,31680,443,https,,,1,2025-04-23T07:11:39.233071,2025-04-23T07:11:40.115071,1062,10,1,0,True,connection_failure
192.168.220.129,203.0.113.15,6,TCP,48935,443,1436,14,1745392299233,1745392301415,45:53:b0:a2:ce:4f,7f:20:e2:ea:31:8b,30650,443,https,,,2,2025-04-23T07:11:39.233161,2025-04-23T07:11:41.415161,1517,7,1,0,True,connection_failure
192.168.0.156,203.0.113.15,6,TCP,32541,443,1676,10,1745392299233,1745392302581,c9:ca:ba:93:46:53,2b:61:49:d6:af:8f,43120,443,https,,,6,2025-04-23T07:11:39.233250,2025-04-23T07:11:42.581250,204,3,1,0,True,connection_failure
192.168.223.60,203.0.113.15,6,TCP,19340,443,1119,15,1745392299233,1745392302652,db:f4:ea:17:1a:52,6b:17:4d:52:b9:89,38805,443,https,,,4,2025-04-23T07:11:39.233356,2025-04-23T07:11:42.652356,1339,5,1,0,True,connection_failure
192.168.36.243,203.0.113.15,6,TCP,51135,443,1945,15,1745392299233,1745392302441,55:b0:34:da:df:0a,fa:d6:e7:8f:24:5b,3991,443,https,,,2,2025-04-23T07:11:39.233452,2025-04-23T07:11:42.441452,1920,6,1,0,True,connection_failure
192.168.71.29,203.0.113.15,6,TCP,48188,443,1149,10,1745392299233,1745392303866,d7:e8:ed:62:d4:c9,52:23:90:9e:c3:9b,14723,443,https,,,1,2025-04-23T07:11:39.233542,2025-04-23T07:11:43.866542,231,8,1,0,True,connection_failure
192.168.26.175,203.0.113.15,6,TCP,57924,443,711,17,1745392299233,1745392302350,6a:14:f8:2f:ec:51,fe:03:fb:1a:d5:9a,20654,443,https,,,5,2025-04-23T07:11:39.233629,2025-04-23T07:11:42.350629,843,4,1,0,True,connection_failure
192.168.200.221,203.0.113.15,6,TCP,54060,443,1992,17,1745392299233,1745392300131,b1:41:e5:f5:b9:a9,0f:49:92:81:33:00,62751,443,https,,,4,2025-04-23T07:11:39.233719,2025-04-23T07:11:40.131719,1597,10,1,0,True,connection_failure
192.168.96.173,203.0.113.15,6,TCP,14971,443,1422,20,1745392299233,1745392301611,7c:57:79:a9:bb:d5,d6:e2:3f:c0:70:98,64800,443,https,,,6,2025-04-23T07:11:39.233807,2025-04-23T07:11:41.611807,1473,9,1,0,True,connection_failure
192.168.174.123,203.0.113.15,6,TCP,27720,443,516,15,1745392299233,1745392303578,49:70:da:29:28:53,6e:ba:31:a1:90:79,7921,443,https,,,7,2025-04-23T07:11:39.233898,2025-04-23T07:11:43.578898,1345,6,1,0,True,connection_failure
192.168.165.207,203.0.113.15,6,TCP,34941,443,1592,20,1745392299233,1745392303804,ea:c4:df:2e:20:9f,24:34:6a:79:e1:48,4072,443,https,,,8,2025-04-23T07:11:39.233987,2025-04-23T07:11:43.804987,1159,5,1,0,True,connection_failure
192.168.218.134,203.0.113.15,6,TCP,34812,443,1890,9,1745392299234,1745392300529,ac:b9:93:c6:75:a1,2b:29:a6:3c:09:ed,32469,443,https,,,2,2025-04-23T07:11:39.234075,2025-04-23T07:11:40.529075,1945,4,1,0,True,connection_failure
192.168.44.1,203.0.113.15,6,TCP,53619,443,1383,13,1745392299234,1745392301330,60:dc:3f:bc:00:8a,8c:51:8d:7c:40:a3,12394,443,https,,,2,2025-04-23T07:11:39.234164,2025-04-23T07:11:41.330164,1115,8,1,0,True,connection_failure
192.168.213.189,203.0.113.15,6,TCP,20248,443,1167,20,1745392299234,1745392302228,f0:7c:50:26:be:83,b1:3f:0c:86:7c:82,61862,443,https,,,5,2025-04-23T07:11:39.234251,2025-04-23T07:11:42.228251,1328,8,1,0,True,connection_failure
192.168.28.120,203.0.113.15,6,TCP,22681,443,1807,17,1745392299234,1745392301361,8a:3d:6f:d4:46:01,70:79:ab:a9:61:4e,56755,443,https,,,5,2025-04-23T07:11:39.234357,2025-04-23T07:11:41.361357,354,10,1,0,True,connection_failure
192.168.53.173,203.0.113.15,6,TCP,27826,443,700,17,1745392299234,1745392300516,1c:f1:15:6b:4c:9e,d9:40:3b:d7:4a:45,38869,443,https,,,7,2025-04-23T07:11:39.234452,2025-04-23T07:11:40.516452,1757,9,1,0,True,connection_failure
192.168.108.62,203.0.113.15,6,TCP,18614,443,717,17,1745392299234,1745392303563,a9:b7:ca:24:1b:35,3c:89:9c:26:10:08,57989,443,https,,,2,2025-04-23T07:11:39.234544,2025-04-23T07:11:43.563544,1895,7,1,0,True,connection_failure
192.168.180.28,203.0.113.15,6,TCP,50504,443,1653,18,1745392299234,1745392300393,8a:7c:95:20:2a:7a,83:d8:77:50:b2:c8,18923,443,https,,,2,2025-04-23T07:11:39.234636,2025-04-23T07:11:40.393636,807,5,1,0,True,connection_failure
192.168.213.33,203.0.113.15,6,TCP,32430,443,342,13,1745392299234,1745392304023,25:a1:5c:b7:a2:ae,66:c6:78:f2:9b:f3,20721,443,https,,,5,2025-04-23T07:11:39.234729,2025-04-23T07:11:44.023729,311,10,1,0,True,connection_failure
192.168.127.153,203.0.113.15,6,TCP,8494,443,483,17,1745392299234,1745392302713,b6:ae:93:e7:db:51,b8:80:8f:8d:2c:56,56100,443,https,,,2,2025-04-23T07:11:39.234822,2025-04-23T07:11:42.713822,1352,8,1,0,True,connection_failure
192.168.91.248,203.0.113.15,6,TCP,47606,443,1420,20,1745392299234,1745392302283,55:99:5f:17:c3:52,09:39:7d:e4:73:7d,8933,443,https,,,3,2025-04-23T07:11:39.234919,2025-04-23T07:11:42.283919,1444,6,1,0,True,connection_failure
192.168.181.103,203.0.113.15,6,TCP,30967,443,647,16,1745392299273,1745392301642,73:d3:6a:e8:e5:8d,26:7b:f5:d6:64:c0,36914,443,https,,,3,2025-04-23T07:11:39.273552,2025-04-23T07:11:41.642552,1105,6,1,0,True,connection_failure
192.168.92.136,203.0.113.15,6,TCP,65265,443,1671,15,1745392299273,1745392301717,be:ef:f4:df:32:43,de:95:4b:fe:69:0e,27076,443,https,,,7,2025-04-23T07:11:39.273660,2025-04-23T07:11:41.717660,1640,8,1,0,True,connection_failure
192.168.165.151,203.0.113.15,6,TCP,10369,443,994,13,1745392299273,1745392302575,12:d5:02:c4:f1:98,d4:6a:44:ab:8d:a2,40900,443,https,,,2,2025-04-23T07:11:39.273758,2025-04-23T07:11:42.575758,1726,4,1,0,True,connection_failure
192.168.82.223,203.0.113.15,6,TCP,19205,443,1116,8,1745392299273,1745392303840,67:95:62:05:f3:ad,66:0f:65:b8:88:42,52932,443,https,,,3,2025-04-23T07:11:39.273851,2025-04-23T07:11:43.840851,1268,5,1,0,True,connection_failure
192.168.104.137,203.0.113.15,6,TCP,16683,443,1075,11,1745392299273,1745392302410,36:56:e1:ba:c0:87,6e:d6:74:04:9c:5a,10740,443,https,,,8,2025-04-23T07:11:39.273945,2025-04-23T07:11:42.410945,955,9,1,0,True,connection_failure
192.168.253.190,203.0.113.15,6,TCP,28408,443,724,12,1745392299274,1745392301445,06:57:33:2a:21:ab,d8:3d:b2:ff:ed:e9,40622,443,https,,,9,2025-04-23T07:11:39.274036,2025-04-23T07:11:41.445036,1342,9,1,0,True,connection_failure
192.168.81.201,203.0.113.15,6,TCP,35469,443,1643,17,1745392299274,1745392301480,13:50:81:8e:d6:32,4f:77:a4:59:65:b7,19297,443,https,,,1,2025-04-23T07:11:39.274128,2025-04-23T07:11:41.480128,1541,8,1,0,True,connection_failure
192.168.185.48,203.0.113.15,6,TCP,1524,443,1003,13,1745392299274,1745392300261,44:b2:09:9d:26:ff,53:14:57:da:e2:d4,6632,443,https,,,9,2025-04-23T07:11:39.274220,2025-04-23T07:11:40.261220,407,5,1,0,True,connection_failure
192.168.123.244,203.0.113.15,6,TCP,7143,443,230,16,1745392299274,1745392301851,80:b2:e5:0d:3d:03,9f:a4:e2:b3:0c:19,3764,443,https,,,2,2025-04-23T07:11:39.274310,2025-04-23T07:11:41.851310,815,3,1,0,True,connection_failure
192.168.115.222,203.0.113.15,6,TCP,49767,443,452,16,1745392299274,1745392300336,6f:dd:84:e2:85:6b,e0:ab:b2:e4:97:6f,34779,443,https,,,4,2025-04-23T07:11:39.274427,2025-04-23T07:11:40.336427,1813,8,1,0,True,connection_failure
192.168.123.105,203.0.113.15,6,TCP,37005,443,457,7,1745392299274,1745392300217,ed:5c:b4:29:5f:94,79:c5:f9:7f:e5:01,51171,443,https,,,3,2025-04-23T07:11:39.274519,2025-04-23T07:11:40.217519,1409,4,1,0,True,connection_failure
192.168.211.159,203.0.113.15,6,TCP,59050,443,1368,19,1745392299274,1745392302870,d7:a9:a4:2e:90:af,8b:d9:83:68:6c:e2,57696,443,https,,,9,2025-04-23T07:11:39.274608,2025-04-23T07:11:42.870608,1007,10,1,0,True,connection_failure
192.168.209.112,203.0.113.15,6,TCP,11571,443,1793,6,1745392299274,1745392302884,f0:57:4e:c0:b0:0f,05:15:ab:4d:d4:76,60078,443,https,,,1,2025-04-23T07:11:39.274700,2025-04-23T07:11:42.884700,319,7,1,0,True,connection_failure
192.168.172.171,203.0.113.15,6,TCP,43151,443,699,11,1745392299274,1745392303586,69:3b:d0:a0:16:d0,1a:b6:08:0f:15:c5,45064,443,https,,,7,2025-04-23T07:11:39.274789,2025-04-23T07:11:43.586789,944,5,1,0,True,connection_failure
192.168.115.161,203.0.113.15,6,TCP,59994,443,262,5,1745392299274,1745392303053,59:16:38:94:5d:84,9a:f7:20:c3:b8:d4,10517,443,https,,,4,2025-04-23T07:11:39.274882,2025-04-23T07:11:43.053882,1563,4,1,0,True,connection_failure
192.168.198.226,203.0.113.15,6,TCP,49636,443,1221,17,1745392299274,1745392303888,e8:39:ef:c4:54:89,3e:e2:66:28:4e:6c,65147,443,https,,,9,2025-04-23T07:11:39.274973,2025-04-23T07:11:43.888973,967,4,1,0,True,connection_failure
192.168.148.149,203.0.113.15,6,TCP,39821,443,1933,16,1745392299275,1745392302579,5a:5b:ee:14:7d:f0,ae:b0:0c:12:47:1e,11273,443,https,,,8,2025-04-23T07:11:39.275061,2025-04-23T07:11:42.579061,800,3,1,0,True,connection_failure
192.168.212.170,203.0.113.15,6,TCP,57210,443,778,20,1745392299275,1745392302182,fe:34:f7:83:16:ca,c5:a2:4a:0b:ad:b3,17324,443,https,,,5,2025-04-23T07:11:39.275150,2025-04-23T07:11:42.182150,1247,7,1,0,True,connection_failure
192.168.148.242,203.0.113.15,6,TCP,55563,443,832,8,1745392299275,1745392301340,a4:9d:aa:19:f2:52,c0:b9:e8:9f:f4:d9,54939,443,https,,,7,2025-04-23T07:11:39.275238,2025-04-23T07:11:41.340238,1895,10,1,0,True,connection_failure
192.168.102.151,203.0.113.15,6,TCP,56727,443,894,19,1745392299275,1745392303230,ee:19:34:bb:8b:77,ca:2b:ac:1a:1c:ea,26174,443,https,,,3,2025-04-23T07:11:39.275325,2025-04-23T07:11:43.230325,363,3,1,0,True,connection_failure
192.168.199.15,203.0.113.15,6,TCP,9077,443,1028,11,1745392299275,1745392303399,43:4c:8c:62:fb:ec,fa:1f:f7:f8:52:bb,27986,443,https,,,4,2025-04-23T07:11:39.275439,2025-04-23T07:11:43.399439,1502,7,1,0,True,connection_failure
192.168.155.245,203.0.113.15,6,TCP,1695,443,1589,8,1745392299275,1745392300215,37:73:c5:39:e4:8b,96:89:dd:9c:23:62,3081,443,https,,,2,2025-04-23T07:11:39.275530,2025-04-23T07:11:40.215530,959,6,1,0,True,connection_failure
192.168.172.112,203.0.113.15,6,TCP,53159,443,977,19,1745392299275,1745392300840,70:dd:a1:6a:0f:93,15:ca:2e:24:21:9b,58736,443,https,,,1,2025-04-23T07:11:39.275623,2025-04-23T07:11:40.840623,619,7,1,0,True,connection_failure
192.168.249.222,203.0.113.15,6,TCP,22475,443,1235,9,1745392299275,1745392302157,31:8b:ee:11:14:10,02:54:8f:68:07:04,15835,443,https,,,7,2025-04-23T07:11:39.275729,2025-04-23T07:11:42.157729,946,3,1,0,True,connection_failure
192.168.122.197,203.0.113.15,6,TCP,6602,443,1544,10,1745392299275,1745392301049,88:20:df:90:1e:d1,f0:2d:44:71:8f:fd,16957,443,https,,,5,2025-04-23T07:11:39.275824,2025-04-23T07:11:41.049824,1386,6,1,0,True,connection_failure
192.168.124.198,203.0.113.15,6,TCP,42981,443,439,19,1745392299275,1745392304216,f2:d7:d7:31:17:a6,e0:ec:40:1b:c1:de,45823,443,https,,,4,2025-04-23T07:11:39.275914,2025-04-23T07:11:44.216914,1700,5,1,0,True,connection_failure
192.168.55.100,203.0.113.15,6,TCP,43734,443,1238,17,1745392299276,1745392300544,4f:9a:33:24:68:f7,83:cf:72:42:42:81,5044,443,https,,,3,2025-04-23T07:11:39.276001,2025-04-23T07:11:40.544001,1621,6,1,0,True,connection_failure
192.168.99.124,203.0.113.15,6,TCP,33562,443,1714,5,1745392299276,1745392304097,19:6b:ae:90:6f:b6,a6:b7:0a:1d:de:2b,61578,443,https,,,7,2025-04-23T07:11:39.276089,2025-04-23T07:11:44.097089,1112,5,1,0,True,connection_failure
192.168.221.98,203.0.113.15,6,TCP,50873,443,1154,17,1745392299276,1745392301465,e1:85:57:e2:cf:a7,8b:13:bd:d7:8d:cf,10210,443,https,,,8,2025-04-23T07:11:39.276178,2025-04-23T07:11:41.465178,1917,10,1,0,True,connection_failure
192.168.33.9,203.0.113.15,6,TCP,47371,443,216,19,1745392299276,1745392301195,f1:dd:64:9b:da:d9,f0:09:db:42:2b:24,59984,443,https,,,8,2025-04-23T07:11:39.276268,2025-04-23T07:11:41.195268,391,8,1,0,True,connection_failure
192.168.207.28,203.0.113.15,6,TCP,45052,443,1423,7,1745392299276,1745392302158,2a:66:9c:43:f7:83,66:96:ca:45:ad:77,8240,443,https,,,2,2025-04-23T07:11:39.276377,2025-04-23T07:11:42.158377,1303,6,1,0,True,connection_failure
192.168.27.2,203.0.113.15,6,TCP,40940,443,479,19,1745392299276,1745392302552,87:8e:d5:92:1f:32,c7:a7:6c:4a:43:03,32260,443,https,,,5,2025-04-23T07:11:39.276473,2025-04-23T07:11:42.552473,1317,5,1,0,True,connection_failure
192.168.236.204,203.0.113.15,6,TCP,15465,443,1530,6,1745392299276,1745392303476,d4:0e:fe:6b:89:a8,e5:3e:e6:c7:b4:30,50019,443,https,,,3,2025-04-23T07:11:39.276561,2025-04-23T07:11:43.476561,205,8,1,0,True,connection_failure
192.168.148.125,203.0.113.15,6,TCP,25213,443,262,6,1745392299276,1745392300912,a2:15:66:da:88:62,22:a5:27:27:5f:b8,48880,443,https,,,4,2025-04-23T07:11:39.276652,2025-04-23T07:11:40.912652,1408,3,1,0,True,connection_failure
192.168.22.137,203.0.113.15,6,TCP,53225,443,1457,8,1745392299276,1745392300525,3f:9c:cc:d4:76:ab,7b:c1:94:81:63:c6,12799,443,https,,,2,2025-04-23T07:11:39.276741,2025-04-23T07:11:40.525741,715,9,1,0,True,connection_failure
192.168.119.19,203.0.113.15,6,TCP,41638,443,1842,19,1745392299276,1745392300846,12:91:7f:e0:a3:d5,0e:c6:c6:66:bb:b8,31424,443,https,,,1,2025-04-23T07:11:39.276828,2025-04-23T07:11:40.846828,250,7,1,0,True,connection_failure
192.168.145.113,203.0.113.15,6,TCP,54001,443,1923,17,1745392299276,1745392303648,eb:ce:c9:84:03:6e,6c:d0:7b:6d:be:0b,36864,443,https,,,6,2025-04-23T07:11:39.276918,2025-04-23T07:11:43.648918,932,4,1,0,True,connection_failure
192.168.218.89,203.0.113.15,6,TCP,55028,443,1972,6,1745392299277,1745392302441,14:8b:54:6e:1a:45,bc:f5:3e:a1:c1:b9,40603,443,https,,,4,2025-04-23T07:11:39.277008,2025-04-23T07:11:42.441008,676,9,1,0,True,connection_failure
192.168.147.141,203.0.113.15,6,TCP,6926,443,1439,8,1745392299277,1745392300144,ee:de:6b:f5:96:6b,c2:25:77:97:41:b7,45470,443,https,,,7,2025-04-23T07:11:39.277098,2025-04-23T07:11:40.144098,1943,10,1,0,True,connection_failure
192.168.27.186,203.0.113.15,6,TCP,6702,443,1286,10,1745392299277,1745392300185,76:dc:1a:f7:1c:70,c6:d0:62:c7:80:63,34696,443,https,,,4,2025-04-23T07:11:39.277189,2025-04-23T07:11:40.185189,705,10,1,0,True,connection_failure
192.168.106.217,203.0.113.15,6,TCP,25087,443,1577,9,1745392299277,1745392300718,b2:11:c3:f6:85:49,06:a8:d0:46:c9:03,30642,443,https,,,3,2025-04-23T07:11:39.277277,2025-04-23T07:11:40.718277,508,4,1,0,True,connection_failure
192.168.129.78,203.0.113.15,6,TCP,7029,443,1331,17,1745392299277,1745392303405,6a:20:84:e3:90:ad,6b:c1:dc:59:6f:b5,29296,443,https,,,3,2025-04-23T07:11:39.277387,2025-04-23T07:11:43.405387,495,4,1,0,True,connection_failure
192.168.130.17,203.0.113.15,6,TCP,1090,443,380,17,1745392299277,1745392302428,a3:5a:f1:8e:6b:f2,f0:ce:7e:db:90:1b,15543,443,https,,,4,2025-04-23T07:11:39.277481,2025-04-23T07:11:42.428481,1721,3,1,0,True,connection_failure
192.168.58.25,203.0.113.15,6,TCP,38472,443,1630,9,1745392299277,1745392300042,71:f2:cd:fc:fb:6d,47:a8:04:38:69:bb,35910,443,https,,,3,2025-04-23T07:11:39.277571,2025-04-23T07:11:40.042571,595,5,1,0,True,connection_failure
192.168.188.178,203.0.113.15,6,TCP,14828,443,634,8,1745392299277,1745392301786,ca:6f:d8:23:d2:74,e1:e0:91:64:30:1c,60534,443,https,,,9,2025-04-23T07:11:39.277660,2025-04-23T07:11:41.786660,463,10,1,0,True,connection_failure
192.168.16.24,203.0.113.15,6,TCP,30394,443,710,18,1745392299277,1745392303553,aa:48:61:d7:bf:4c,8b:12:b1:ef:bd:8f,4709,443,https,,,9,2025-04-23T07:11:39.277750,2025-04-23T07:11:43.553750,1815,7,1,0,True,connection_failure
192.168.173.244,203.0.113.15,6,TCP,24007,443,449,13,1745392299277,1745392300461,98:a0:d1:5b:ac:9d,76:57:13:06:1c:d1,20371,443,https,,,1,2025-04-23T07:11:39.277843,2025-04-23T07:11:40.461843,274,10,1,0,True,connection_failure
192.168.215.237,203.0.113.15,6,TCP,35741,443,269,14,1745392299277,1745392301650,25:0a:d5:8b:2b:22,13:32:18:a1:56:56,39161,443,https,,,7,2025-04-23T07:11:39.277934,2025-04-23T07:11:41.650934,615,10,1,0,True,connection_failure
192.168.208.85,203.0.113.15,6,TCP,58438,443,482,18,1745392299278,1745392303401,6d:46:02:3a:78:64,46:a2:ae:7a:83:ec,58422,443,https,,,2,2025-04-23T07:11:39.278025,2025-04-23T07:11:43.401025,559,10,1,0,True,connection_failure
192.168.160.112,203.0.113.15,6,TCP,52443,443,1771,18,1745392299278,1745392302174,57:eb:aa:ef:71:62,8d:c9:37:05:0e:c5,50228,443,https,,,4,2025-04-23T07:11:39.278120,2025-04-23T07:11:42.174120,674,6,1,0,True,connection_failure
192.168.114.168,203.0.113.15,6,TCP,47446,443,1440,15,1745392299320,1745392301725,ce:c6:69:ea:4d:20,cc:d4:5f:2c:e9:f0,34511,443,https,,,10,2025-04-23T07:11:39.320582,2025-04-23T07:11:41.725582,1315,6,1,0,True,connection_failure
192.168.201.173,203.0.113.15,6,TCP,36236,443,1522,11,1745392299320,1745392300230,91:7c:fb:fb:29:e8,17:cf:ec:ac:01:2d,28620,443,https,,,5,2025-04-23T07:11:39.320690,2025-04-23T07:11:40.230690,1774,9,1,0,True,connection_failure
192.168.152.19,203.0.113.15,6,TCP,47958,443,1316,6,1745392299320,1745392304050,bc:b5:8e:f4:0e:66,15:a4:4e:ca:7a:5a,12984,443,https,,,3,2025-04-23T07:11:39.320792,2025-04-23T07:11:44.050792,1992,3,1,0,True,connection_failure
192.168.96.78,203.0.113.15,6,TCP,46877,443,894,11,1745392299320,1745392300032,87:8f:73:c7:bb:59,74:5f:1b:3d:8f:de,57319,443,https,,,3,2025-04-23T07:11:39.320888,2025-04-23T07:11:40.032888,896,5,1,0,True,connection_failure
192.168.58.7,203.0.113.15,6,TCP,9044,443,1984,19,1745392299320,1745392302123,cb:de:7b:94:d5:54,55:a2:05:82:7e:b5,27329,443,https,,,1,2025-04-23T07:11:39.320983,2025-04-23T07:11:42.123983,570,8,1,0,True,connection_failure
192.168.235.26,203.0.113.15,6,TCP,14015,443,1507,11,1745392299321,1745392303263,cd:0d:a7:f0:67:4e,51:63:d2:d4:f7:a5,34267,443,https,,,2,2025-04-23T07:11:39.321076,2025-04-23T07:11:43.263076,573,8,1,0,True,connection_failure
192.168.37.62,203.0.113.15,6,TCP,21895,443,1098,10,1745392299321,1745392304023,42:81:77:65:17:33,7c:65:e8:60:57:9e,41063,443,https,,,3,2025-04-23T07:11:39.321167,2025-04-23T07:11:44.023167,392,5,1,0,True,connection_failure
192.168.242.196,203.0.113.15,6,TCP,56578,443,784,18,1745392299321,1745392300018,65:e6:53:26:0b:99,c9:c3:51:9e:e1:c1,52448,443,https,,,1,2025-04-23T07:11:39.321258,2025-04-23T07:11:40.018258,1955,7,1,0,True,connection_failure
192.168.160.158,203.0.113.15,6,TCP,54301,443,1944,5,1745392299321,1745392303584,d8:cf:a2:cc:6d:97,31:51:95:ed:ee:54,20397,443,https,,,3,2025-04-23T07:11:39.321373,2025-04-23T07:11:43.584373,762,9,1,0,True,connection_failure
192.168.160.180,203.0.113.15,6,TCP,32584,443,1740,18,1745392299321,1745392301555,f0:43:d1:fb:84:73,eb:56:4f:22:ef:43,49472,443,https,,,8,2025-04-23T07:11:39.321473,2025-04-23T07:11:41.555473,1503,8,1,0,True,connection_failure
192.168.87.95,203.0.113.15,6,TCP,41695,443,1982,12,1745392299321,1745392301055,b0:c5:0b:f1:ae:ae,c8:f4:ed:f2:ff:a9,15060,443,https,,,5,2025-04-23T07:11:39.321567,2025-04-23T07:11:41.055567,308,3,1,0,True,connection_failure
192.168.251.242,203.0.113.15,6,TCP,45383,443,1354,15,1745392299321,1745392301893,45:a6:01:f5:90:df,a5:1f:ce:79:07:2f,17697,443,https,,,1,2025-04-23T07:11:39.321661,2025-04-23T07:11:41.893661,1527,4,1,0,True,connection_failure
192.168.145.215,203.0.113.15,6,TCP,40424,443,1780,17,1745392299321,1745392302648,a2:95:cc:8b:bf:aa,75:2a:0c:b6:4a:9c,46241,443,https,,,10,2025-04-23T07:11:39.321753,2025-04-23T07:11:42.648753,1810,9,1,0,True,connection_failure
192.168.133.38,203.0.113.15,6,TCP,3424,443,422,19,1745392299321,1745392300200,1f:89:51:af:b0:6d,e0:d4:c3:0a:22:67,17202,443,https,,,7,2025-04-23T07:11:39.321844,2025-04-23T07:11:40.200844,1008,7,1,0,True,connection_failure
192.168.112.43,203.0.113.15,6,TCP,64475,443,209,14,1745392299321,1745392303707,3a:17:c9:69:0f:6f,1b:81:eb:c9:af:48,57905,443,https,,,8,2025-04-23T07:11:39.321934,2025-04-23T07:11:43.707934,1722,3,1,0,True,connection_failure
